Economy,Branch Path,Variable,Scenario,Year,Value,Units,notes,DO_NOT_USE,share_decreased_from
11_MEX,Demand\Freight road\Trucks\BEV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy across 14 values from all economies (no same-economy data).,,
11_MEX,Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity across 28 economy/economies.,,
11_MEX,Demand\Freight road\Trucks\BEV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium across 14 values from all economies (no same-economy data).,,
11_MEX,Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity across 28 economy/economies.,,
11_MEX,Demand\Passenger road\Buses\BEV\Electricity,Mileage,Current Accounts,2022,34.706624,Kilometer,Derived: median Mileage for Buses BEV across 14 values from all economies (no same-economy data).,,
11_MEX,Demand\Passenger road\Buses\BEV\Electricity,Fuel Economy,Current Accounts,2022,489.442152,MJ/100 km,Derived: median Fuel Economy for Buses BEV Electricity across 28 economy/economies.,,
11_MEX,Demand\Passenger road\LPVs\BEV large\Electricity,Mileage,Current Accounts,2022,12.206611,Kilometer,Derived: median Mileage for LPVs BEV large across 14 values from all economies (no same-economy data).,,
11_MEX,Demand\Passenger road\LPVs\BEV large\Electricity,Fuel Economy,Current Accounts,2022,192.170678,MJ/100 km,Derived: median Fuel Economy for LPVs BEV large Electricity across 28 economy/economies.,,
11_MEX,Demand\Passenger road\LPVs\BEV medium\Electricity,Mileage,Current Accounts,2022,12.215625,Kilometer,Derived: median Mileage for LPVs BEV medium across 14 values from all economies (no same-economy data).,,
11_MEX,Demand\Passenger road\LPVs\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,139.507364,MJ/100 km,Derived: median Fuel Economy for LPVs BEV medium Electricity across 28 economy/economies.,,
11_MEX,Demand\Passenger road\LPVs\BEV small\Electricity,Mileage,Current Accounts,2022,12.418634,Kilometer,Derived: median Mileage for LPVs BEV small across 14 values from all economies (no same-economy data).,,
11_MEX,Demand\Passenger road\LPVs\BEV small\Electricity,Fuel Economy,Current Accounts,2022,111.162748,MJ/100 km,Derived: median Fuel Economy for LPVs BEV small Electricity across 28 economy/economies.,,
11_MEX,Demand\Passenger road\LPVs\EREV large\Electricity,Mileage,Current Accounts,2022,9.836452,Kilometer,Derived: median Mileage for LPVs EREV large in same economy across 5 fuel(s).,,
11_MEX,Demand\Passenger road\LPVs\EREV medium\Electricity,Mileage,Current Accounts,2022,8.095243,Kilometer,Derived: median Mileage for LPVs EREV medium in same economy across 5 fuel(s).,,
11_MEX,Demand\Passenger road\LPVs\EREV small\Electricity,Mileage,Current Accounts,2022,9.814341,Kilometer,Derived: median Mileage for LPVs EREV small in same economy across 5 fuel(s).,,
11_MEX,Demand\Passenger road\LPVs\PHEV large\Electricity,Mileage,Current Accounts,2022,9.836452,Kilometer,Derived: median Mileage for LPVs PHEV large in same economy across 5 fuel(s).,,
11_MEX,Demand\Passenger road\LPVs\PHEV large\Electricity,Fuel Economy,Current Accounts,2022,316.813811,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV large Electricity across 28 economy/economies.,,
11_MEX,Demand\Passenger road\LPVs\PHEV medium\Electricity,Mileage,Current Accounts,2022,8.095243,Kilometer,Derived: median Mileage for LPVs PHEV medium in same economy across 5 fuel(s).,,
11_MEX,Demand\Passenger road\LPVs\PHEV medium\Electricity,Fuel Economy,Current Accounts,2022,230.384176,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV medium Electricity across 28 economy/economies.,,
11_MEX,Demand\Passenger road\LPVs\PHEV small\Electricity,Mileage,Current Accounts,2022,9.814341,Kilometer,Derived: median Mileage for LPVs PHEV small in same economy across 5 fuel(s).,,
11_MEX,Demand\Passenger road\Motorcycles\BEV\Electricity,Mileage,Current Accounts,2022,6.127664,Kilometer,Derived: median Mileage for Motorcycles BEV across 14 values from all economies (no same-economy data).,,
11_MEX,Demand\Passenger road\Motorcycles\BEV\Electricity,Fuel Economy,Current Accounts,2022,61.121997,MJ/100 km,Derived: median Fuel Economy for Motorcycles BEV Electricity across 28 economy/economies.,,
12_NZ,Demand\Freight road\Trucks\FCEV heavy\Hydrogen,Mileage,Current Accounts,2022,33.207372,Kilometer,Derived: median Mileage for Trucks FCEV heavy across 19 values from all economies (no same-economy data).,,
12_NZ,Demand\Freight road\Trucks\FCEV heavy\Hydrogen,Fuel Economy,Current Accounts,2022,1448.674418,MJ/100 km,Derived: median Fuel Economy for Trucks FCEV heavy Hydrogen across 38 economy/economies.,,
12_NZ,Demand\Freight road\Trucks\FCEV medium\Hydrogen,Mileage,Current Accounts,2022,28.694896,Kilometer,Derived: median Mileage for Trucks FCEV medium across 19 values from all economies (no same-economy data).,,
12_NZ,Demand\Freight road\Trucks\FCEV medium\Hydrogen,Fuel Economy,Current Accounts,2022,1206.938534,MJ/100 km,Derived: median Fuel Economy for Trucks FCEV medium Hydrogen across 38 economy/economies.,,
13_PNG,Demand\Freight road\LCVs\BEV\Electricity,Mileage,Current Accounts,2022,18.664954,Kilometer,Derived: median Mileage for LCVs BEV across 14 values from all economies (no same-economy data).,,
13_PNG,Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Current Accounts,2022,206.446117,MJ/100 km,Derived: median Fuel Economy for LCVs BEV Electricity across 28 economy/economies.,,
13_PNG,Demand\Freight road\LCVs\PHEV\Electricity,Mileage,Current Accounts,2022,14.58,Kilometer,Derived: median Mileage for LCVs PHEV in same economy across 5 fuel(s).,,
13_PNG,Demand\Freight road\LCVs\PHEV\Electricity,Fuel Economy,Current Accounts,2022,247.392226,MJ/100 km,Derived: median Fuel Economy for LCVs PHEV Electricity across 28 economy/economies.,,
13_PNG,Demand\Freight road\Trucks\BEV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy across 14 values from all economies (no same-economy data).,,
13_PNG,Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity across 28 economy/economies.,,
13_PNG,Demand\Freight road\Trucks\BEV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium across 14 values from all economies (no same-economy data).,,
13_PNG,Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity across 28 economy/economies.,,
13_PNG,Demand\Passenger road\Buses\BEV\Electricity,Mileage,Current Accounts,2022,34.706624,Kilometer,Derived: median Mileage for Buses BEV across 14 values from all economies (no same-economy data).,,
13_PNG,Demand\Passenger road\Buses\BEV\Electricity,Fuel Economy,Current Accounts,2022,489.442152,MJ/100 km,Derived: median Fuel Economy for Buses BEV Electricity across 28 economy/economies.,,
13_PNG,Demand\Passenger road\LPVs\BEV large\Electricity,Mileage,Current Accounts,2022,12.206611,Kilometer,Derived: median Mileage for LPVs BEV large across 14 values from all economies (no same-economy data).,,
13_PNG,Demand\Passenger road\LPVs\BEV large\Electricity,Fuel Economy,Current Accounts,2022,192.170678,MJ/100 km,Derived: median Fuel Economy for LPVs BEV large Electricity across 28 economy/economies.,,
13_PNG,Demand\Passenger road\LPVs\BEV medium\Electricity,Mileage,Current Accounts,2022,12.215625,Kilometer,Derived: median Mileage for LPVs BEV medium across 14 values from all economies (no same-economy data).,,
13_PNG,Demand\Passenger road\LPVs\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,139.507364,MJ/100 km,Derived: median Fuel Economy for LPVs BEV medium Electricity across 28 economy/economies.,,
13_PNG,Demand\Passenger road\LPVs\BEV small\Electricity,Mileage,Current Accounts,2022,12.418634,Kilometer,Derived: median Mileage for LPVs BEV small across 14 values from all economies (no same-economy data).,,
13_PNG,Demand\Passenger road\LPVs\BEV small\Electricity,Fuel Economy,Current Accounts,2022,111.162748,MJ/100 km,Derived: median Fuel Economy for LPVs BEV small Electricity across 28 economy/economies.,,
13_PNG,Demand\Passenger road\LPVs\EREV large\Electricity,Mileage,Current Accounts,2022,10.935,Kilometer,Derived: median Mileage for LPVs EREV large in same economy across 5 fuel(s).,,
13_PNG,Demand\Passenger road\LPVs\EREV medium\Electricity,Mileage,Current Accounts,2022,10.935,Kilometer,Derived: median Mileage for LPVs EREV medium in same economy across 5 fuel(s).,,
13_PNG,Demand\Passenger road\LPVs\EREV small\Electricity,Mileage,Current Accounts,2022,10.935,Kilometer,Derived: median Mileage for LPVs EREV small in same economy across 5 fuel(s).,,
13_PNG,Demand\Passenger road\LPVs\PHEV large\Electricity,Mileage,Current Accounts,2022,10.935,Kilometer,Derived: median Mileage for LPVs PHEV large in same economy across 5 fuel(s).,,
13_PNG,Demand\Passenger road\LPVs\PHEV large\Electricity,Fuel Economy,Current Accounts,2022,316.813811,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV large Electricity across 28 economy/economies.,,
13_PNG,Demand\Passenger road\LPVs\PHEV medium\Electricity,Mileage,Current Accounts,2022,10.935,Kilometer,Derived: median Mileage for LPVs PHEV medium in same economy across 5 fuel(s).,,
13_PNG,Demand\Passenger road\LPVs\PHEV medium\Electricity,Fuel Economy,Current Accounts,2022,230.384176,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV medium Electricity across 28 economy/economies.,,
13_PNG,Demand\Passenger road\LPVs\PHEV small\Electricity,Mileage,Current Accounts,2022,10.935,Kilometer,Derived: median Mileage for LPVs PHEV small in same economy across 5 fuel(s).,,
13_PNG,Demand\Passenger road\Motorcycles\BEV\Electricity,Mileage,Current Accounts,2022,6.127664,Kilometer,Derived: median Mileage for Motorcycles BEV across 14 values from all economies (no same-economy data).,,
13_PNG,Demand\Passenger road\Motorcycles\BEV\Electricity,Fuel Economy,Current Accounts,2022,61.121997,MJ/100 km,Derived: median Fuel Economy for Motorcycles BEV Electricity across 28 economy/economies.,,
14_PE,Demand\Freight road\LCVs\BEV\Electricity,Mileage,Current Accounts,2022,18.664954,Kilometer,Derived: median Mileage for LCVs BEV across 14 values from all economies (no same-economy data).,,
14_PE,Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Current Accounts,2022,206.446117,MJ/100 km,Derived: median Fuel Economy for LCVs BEV Electricity across 28 economy/economies.,,
14_PE,Demand\Freight road\LCVs\PHEV\Electricity,Mileage,Current Accounts,2022,20.160302,Kilometer,Derived: median Mileage for LCVs PHEV in same economy across 5 fuel(s).,,
14_PE,Demand\Freight road\LCVs\PHEV\Electricity,Fuel Economy,Current Accounts,2022,247.392226,MJ/100 km,Derived: median Fuel Economy for LCVs PHEV Electricity across 28 economy/economies.,,
14_PE,Demand\Freight road\Trucks\BEV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy across 14 values from all economies (no same-economy data).,,
14_PE,Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity across 28 economy/economies.,,
14_PE,Demand\Freight road\Trucks\BEV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium across 14 values from all economies (no same-economy data).,,
14_PE,Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity across 28 economy/economies.,,
14_PE,Demand\Passenger road\Buses\BEV\Electricity,Mileage,Current Accounts,2022,34.706624,Kilometer,Derived: median Mileage for Buses BEV across 14 values from all economies (no same-economy data).,,
14_PE,Demand\Passenger road\Buses\BEV\Electricity,Fuel Economy,Current Accounts,2022,489.442152,MJ/100 km,Derived: median Fuel Economy for Buses BEV Electricity across 28 economy/economies.,,
14_PE,Demand\Passenger road\LPVs\BEV large\Electricity,Mileage,Current Accounts,2022,12.206611,Kilometer,Derived: median Mileage for LPVs BEV large across 14 values from all economies (no same-economy data).,,
14_PE,Demand\Passenger road\LPVs\BEV large\Electricity,Fuel Economy,Current Accounts,2022,192.170678,MJ/100 km,Derived: median Fuel Economy for LPVs BEV large Electricity across 28 economy/economies.,,
14_PE,Demand\Passenger road\LPVs\BEV medium\Electricity,Mileage,Current Accounts,2022,12.215625,Kilometer,Derived: median Mileage for LPVs BEV medium across 14 values from all economies (no same-economy data).,,
14_PE,Demand\Passenger road\LPVs\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,139.507364,MJ/100 km,Derived: median Fuel Economy for LPVs BEV medium Electricity across 28 economy/economies.,,
14_PE,Demand\Passenger road\LPVs\BEV small\Electricity,Mileage,Current Accounts,2022,12.418634,Kilometer,Derived: median Mileage for LPVs BEV small across 14 values from all economies (no same-economy data).,,
14_PE,Demand\Passenger road\LPVs\BEV small\Electricity,Fuel Economy,Current Accounts,2022,111.162748,MJ/100 km,Derived: median Fuel Economy for LPVs BEV small Electricity across 28 economy/economies.,,
14_PE,Demand\Passenger road\LPVs\EREV large\Electricity,Mileage,Current Accounts,2022,14.975973,Kilometer,Derived: median Mileage for LPVs EREV large in same economy across 5 fuel(s).,,
14_PE,Demand\Passenger road\LPVs\EREV medium\Electricity,Mileage,Current Accounts,2022,14.975973,Kilometer,Derived: median Mileage for LPVs EREV medium in same economy across 5 fuel(s).,,
14_PE,Demand\Passenger road\LPVs\EREV small\Electricity,Mileage,Current Accounts,2022,14.975973,Kilometer,Derived: median Mileage for LPVs EREV small in same economy across 5 fuel(s).,,
14_PE,Demand\Passenger road\LPVs\PHEV large\Electricity,Mileage,Current Accounts,2022,14.975973,Kilometer,Derived: median Mileage for LPVs PHEV large in same economy across 5 fuel(s).,,
14_PE,Demand\Passenger road\LPVs\PHEV large\Electricity,Fuel Economy,Current Accounts,2022,316.813811,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV large Electricity across 28 economy/economies.,,
14_PE,Demand\Passenger road\LPVs\PHEV medium\Electricity,Mileage,Current Accounts,2022,14.975973,Kilometer,Derived: median Mileage for LPVs PHEV medium in same economy across 5 fuel(s).,,
14_PE,Demand\Passenger road\LPVs\PHEV medium\Electricity,Fuel Economy,Current Accounts,2022,230.384176,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV medium Electricity across 28 economy/economies.,,
14_PE,Demand\Passenger road\LPVs\PHEV small\Electricity,Mileage,Current Accounts,2022,14.975973,Kilometer,Derived: median Mileage for LPVs PHEV small in same economy across 5 fuel(s).,,
14_PE,Demand\Passenger road\Motorcycles\BEV\Electricity,Mileage,Current Accounts,2022,6.127664,Kilometer,Derived: median Mileage for Motorcycles BEV across 14 values from all economies (no same-economy data).,,
14_PE,Demand\Passenger road\Motorcycles\BEV\Electricity,Fuel Economy,Current Accounts,2022,61.121997,MJ/100 km,Derived: median Fuel Economy for Motorcycles BEV Electricity across 28 economy/economies.,,
16_RUS,Demand\Freight road\LCVs\BEV\Electricity,Mileage,Current Accounts,2022,18.664954,Kilometer,Derived: median Mileage for LCVs BEV across 14 values from all economies (no same-economy data).,,
16_RUS,Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Current Accounts,2022,206.446117,MJ/100 km,Derived: median Fuel Economy for LCVs BEV Electricity across 28 economy/economies.,,
16_RUS,Demand\Freight road\LCVs\PHEV\Electricity,Mileage,Current Accounts,2022,18.781282,Kilometer,Derived: median Mileage for LCVs PHEV in same economy across 5 fuel(s).,,
16_RUS,Demand\Freight road\LCVs\PHEV\Electricity,Fuel Economy,Current Accounts,2022,247.392226,MJ/100 km,Derived: median Fuel Economy for LCVs PHEV Electricity across 28 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\BEV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy across 14 values from all economies (no same-economy data).,,
16_RUS,Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity across 28 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\BEV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium across 14 values from all economies (no same-economy data).,,
16_RUS,Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity across 28 economy/economies.,,
16_RUS,Demand\Passenger road\Buses\BEV\Electricity,Mileage,Current Accounts,2022,34.706624,Kilometer,Derived: median Mileage for Buses BEV across 14 values from all economies (no same-economy data).,,
